姓名,屆數,捐贈者/支出對象,交易日期,收支科目,身份證/統一編,收入金額,地址,填答數,其他
劉建國,8,財承通運有限公司,100/12/16,營利事業捐贈收入,84445203,100000,南投縣鹿谷鄉,,
劉建國,8,建成環球有限公司,100/12/13,營利事業捐贈收入,80081932,100000,台中縣清水,,
劉建國,8,信安醫療社團法人信安醫院,101/01/09,營利事業捐贈收入,45604531,100000,雲林縣斗六市,,
劉建國,8,信安醫療社團法人,101/01/09,營利事業捐贈收入,26842935,100000,雲林縣斗六市,,
劉建國,8,長春人造樹脂廠股份有限公司,101/01/11,營利事業捐贈收入,11384708,100000,台北市中山區,,
劉建國,8,肯特工業有限公司,100/12/06,營利事業捐贈收入,28501785,100000,南投縣竹山鎮,,
劉建國,8,私立大順汽車駕駛人訓練班,100/11/17,營利事業捐贈收入,02253584,100000,新北市淡水區,,
劉建國,8,正芳工業有限公司,100/12/26,營利事業捐贈收入,23079014,100000,雲林縣斗六市,,
劉建國,8,台灣數位光訊科技股份有限公司,101/01/12,營利事業捐贈收入,28315353,100000,台中市梧棲區,,
劉建國,8,力龍建設有限公司,101/01/04,營利事業捐贈收入,24289262,100000,雲林縣虎尾鎮,,
劉建國,8,二階堂建設有限公司,101/01/04,營利事業捐贈收入,28546609,100000,雲林縣虎尾鎮,,
劉建國,8,森青科技能源開發股份有限公司,100/12/21,營利事業捐贈收入,53477502,66000,嘉義縣六腳鄉,,
劉建國,8,聯興中藥房,100/10/31,營利事業捐贈收入,64972114,60000,雲林縣大埤鄉,,
劉建國,8,鴻茂工業股份有限公司,101/01/12,營利事業捐贈收入,22123343,50000,雲林縣斗南鎮,,
劉建國,8,漢杞工程股份有限公司,101/01/10,營利事業捐贈收入,70500128,50000,台中市大里區,,
劉建國,8,新安水電工程行,100/12/15,營利事業捐贈收入,64844239,50000,雲林縣西螺鎮,,
劉建國,8,國芳營造有限公司,100/12/11,營利事業捐贈收入,97490854,50000,雲林縣褒忠鄉,,
劉建國,8,泰昌建設股份有限公司,100/12/13,營利事業捐贈收入,89640367,50000,台北市中正區,,
劉建國,8,合記化學股份有限公司,100/12/06,營利事業捐贈收入,79138401,50000,台北市福州街,,
劉建國,8,久丹奴企業有限公司,100/12/19,營利事業捐贈收入,80082708,50000,雲林縣斗六市,,
劉建國,8,聖三工程有限公司,100/12/16,營利事業捐贈收入,97358187,30000,雲林縣林內鄉,,
劉建國,8,富銘有限公司,100/11/28,營利事業捐贈收入,15863623,30000,新北市泰山區,,
劉建國,8,建中書局,101/01/04,營利事業捐贈收入,76743381,30000,雲林縣斗六市,,
劉建國,8,宏翊國際事業有限公司,100/12/06,營利事業捐贈收入,80500767,30000,台中市西屯區,,
劉建國,8,合美電機股份有限公司,101/01/10,營利事業捐贈收入,89364263,30000,雲林縣大埤鄉,,
劉建國,8,亞世家企業股份有限公司,100/11/30,營利事業捐贈收入,89688185,24000,雲林縣莿桐鄉,,
劉建國,8,尚晉工程行,100/12/06,營利事業捐贈收入,45830570,22000,雲林縣虎尾鎮,,
劉建國,8,龍明工程行,100/12/19,營利事業捐贈收入,45770658,20000,雲林縣莿桐鄉,,
劉建國,8,廣明工業社,100/12/06,營利事業捐贈收入,06163873,20000,雲林縣斗六市,,
劉建國,8,福興工程行,100/12/06,營利事業捐贈收入,14163567,20000,雲林縣莿桐鄉,,
劉建國,8,復興商店,100/12/30,營利事業捐贈收入,63298508,20000,雲林縣大埤鄉,,
劉建國,8,博得生技股份有限公司,100/12/06,營利事業捐贈收入,80621305,20000,雲林縣斗六市,,
劉建國,8,凱煌工程行,100/12/19,營利事業捐贈收入,20039524,20000,雲林縣斗六市,,
劉建國,8,旌翔有限公司,100/12/16,營利事業捐贈收入,23379201,20000,雲林縣林內鄉,,
劉建國,8,回淨有限公司,101/01/12,營利事業捐贈收入,84588004,20000,雲林縣斗六市,,
劉建國,8,立通工程行,100/12/06,營利事業捐贈收入,88839994,20000,雲林縣古坑鄉,,
劉建國,8,久保田生物科技有限公司,100/12/16,營利事業捐贈收入,53305348,20000,嘉義縣民雄鄉,,
劉建國,8,上益工程行,100/12/06,營利事業捐贈收入,09230714,20000,雲林縣斗六市,,
劉建國,8,藍予國際開發有限公司,100/11/12,營利事業捐贈收入,29107277,13000,雲林縣斗六市,,
劉建國,8,創邑工程顧問有限公司,100/12/30,營利事業捐贈收入,16414202,10000,台中市西區五,,
劉建國,8,殷里企業有限公司,100/12/02,營利事業捐贈收入,24324471,10000,台北市永吉路,,
劉建國,8,信嘉化學工業有限公司,100/11/22,營利事業捐贈收入,64972402,10000,雲林縣莿桐鄉,,
劉建國,8,出一營造有限公司,100/12/11,營利事業捐贈收入,64987550,10000,雲林縣斗六市,,
劉建國,8,上宏汽車有限公司,100/12/06,營利事業捐贈收入,97185637,10000,雲林縣斗六市,,
劉建國,8,新玉山商行,100/12/06,營利事業捐贈收入,88826695,6600,雲林縣斗六市,,
劉建國,8,賀生牙醫技術所,100/11/14,營利事業捐贈收入,26843630,6000,雲林縣斗南鎮,,
劉建國,8,來福城餐廳,101/01/12,營利事業捐贈收入,76745183,6000,雲林縣斗六市,,
劉建國,8,新東海國際科技有限公司,101/01/06,營利事業捐贈收入,27354151,5000,台北市中正區,,
劉文雄,8,皇家可口股份有限公司,100/12/07,營利事業捐贈收入,22265497,200000,台北市中正區,7,
劉文雄,8,公里有限公司,101/01/02,營利事業捐贈收入,05634587,50000,羅斯福路段巷,8,
劉櫂豪,8,居磁工業股份有限公司,100/12/29,營利事業捐贈收入,96925228,500000,基隆市安樂區,7,身份證/統一編：96925228=7 =1
劉櫂豪,8,儷野大飯店股份有限公司,100/12/30,營利事業捐贈收入,80392979,100000,台東縣台東市,8,收入金額：100000=7 =1;捐贈者/支出對象：儷野大飯店股份有限公司=6 =1
劉櫂豪,8,華駿工程行,100/12/13,營利事業捐贈收入,25856592,100000,台東縣台東市,8,收入金額：100000=5 1=1;地址：臺東縣臺東市=7 =1
劉櫂豪,8,祥盛興業有限公司,101/01/10,營利事業捐贈收入,70651119,100000,台東縣台東市,6,交易日期：101/01/10=7 =1;地址：臺東縣臺東市=5 台東縣台東市=1
劉櫂豪,8,茂群交通有限公司,101/01/02,營利事業捐贈收入,93628203,100000,台東縣台東市,8,
劉櫂豪,8,富茂肥料行,100/10/28,營利事業捐贈收入,17919623,50000,台東縣台東市,7,收入金額：50000=6 =1;捐贈者/支出對象：富茂肥料行=6 =1
劉櫂豪,8,沛呈企業有限公司,101/01/02,營利事業捐贈收入,86295475,30000,新北市淡水區,8,身份證/統一編：86295475=6 =2;地址：新北市淡水區=5 ***=2 =1
劉櫂豪,8,台新建材股份有限公司,100/06/10,營利事業捐贈收入,80740055,30000,南投縣草屯鎮,7,捐贈者/支出對象：台新建材股份有限公司=5 台新建設股份有限公司=2 =1;地址：南投縣草屯鎮=6 ***=1
劉櫂豪,8,善博營造有限公司,100/12/09,營利事業捐贈收入,97020220,20000,台東縣台東市,6,
劉櫂豪,8,全升工程行,100/12/01,營利事業捐贈收入,36747170,17500,台東縣台東市,6,地址：臺東縣臺東市=5 ***=1
劉櫂豪,8,國源汽車股份有限公司,100/12/01,營利事業捐贈收入,84135973,10000,台東縣台東市,7,身份證/統一編：84135973=8 =1
劉櫂豪,8,娜魯灣通運股份有限公司,100/12/01,營利事業捐贈收入,89888297,10000,台東縣台東市,6,身份證/統一編：89888297=7 =1;地址：臺東縣臺東市=4 臺東縣台東市=1 台東縣台東市=1
劉櫂豪,8,東成通信器材行,100/12/01,營利事業捐贈收入,08113533,10000,台東縣台東市,7,身份證/統一編：08113533=6 =1
劉櫂豪,8,新東海國際科技有限公司,101/01/09,營利事業捐贈收入,27354151,5000,,8,
劉櫂豪,8,益昌冷凍空調工程行,100/12/01,營利事業捐贈收入,30169172,5000,花蓮縣吉安鄉,9,交易日期：100/12/01=8 =1
劉櫂豪,8,益昌冷凍空調工程行,100/11/21,營利事業捐贈收入,30169172,1000,花蓮縣吉安鄉,7,
劉邦鉉,8,大谷機械工業股份有限公司,100/12/19,營利事業捐贈收入,43699076,200000,桃園縣平鎮市,6,
劉邦鉉,8,茂倡企業有限公司,100/12/28,營利事業捐贈收入,28574490,36000,桃園縣中壢市,6,
劉邦鉉,8,景山交通股份有限公司,100/12/29,營利事業捐贈收入,45156837,20000,桃園縣平鎮市,6,
吳俊立,8,長杰航運股份有限公司,101/01/12,營利事業捐贈收入,80217430,332000,台東縣台東市,8,
吳俊立,8,美喆國際企業股份有限公司,100/11/21,營利事業捐贈收入,30974752,300000,新北市土城區,6,
吳俊立,8,優必勝影音科技股份,101/01/02,營利事業捐贈收入,27712349,200000,桃園縣大園鄉,7,
吳俊立,8,惠友建設股份有限公司,100/12/05,營利事業捐贈收入,80244112,200000,台中市西區美,9,
吳俊立,8,啓琳化工有限公司,100/11/18,營利事業捐贈收入,33938892,200000,新北市板橋區,8,
吳俊立,8,美喆國際企業股份有限公司,100/11/30,營利事業捐贈收入,30974752,200000,新北市土城區,7,
吳俊立,8,長杰航運股份有限公司,101/01/12,營利事業捐贈收入,80217430,168000,台東縣台東市,7,
吳俊立,8,鴻馨貿易股份有限公司,101/01/04,營利事業捐贈收入,89441297,100000,台北市大同區,8,
吳俊立,8,應華精密科技股份有限公司,101/01/10,營利事業捐贈收入,84901089,100000,台北市松山區,8,
吳俊立,8,嘉義雲登渡假會館股份有限公司,101/01/05,營利事業捐贈收入,24429123,100000,嘉義縣番路鄉,6,
吳俊立,8,新社農業生物科技股份有限公司,101/01/13,營利事業捐贈收入,12856830,100000,台中市新社區,7,
吳俊立,8,善博營造有限公司,100/12/03,營利事業捐贈收入,97020220,20000,高雄市岡山區,7,
吳平娥,8,聯懿金屬股份有限公司,100/11/24,營利事業捐贈收入,23186529,100000,桃園縣中壢市,8,
吳平娥,8,聯懿金屬股份有限公司,100/11/18,營利事業捐贈收入,23186529,100000,桃園縣中壢市,7,
吳平娥,8,路盛實業股份有限公司,100/11/01,營利事業捐贈收入,23366536,100000,桃園縣平鎮市,7,
吳平娥,8,冠隆資產管理顧問有限公司,101/01/09,營利事業捐贈收入,28407705,100000,桃園縣平鎮市,8,
吳平娥,8,冠隆資產管理顧問有限公司,100/12/16,營利事業捐贈收入,28407705,100000,桃園縣平鎮市,8,
吳平娥,8,立信偉業股份有限公司,100/12/08,營利事業捐贈收入,28182804,100000,台北市信義區,8,身份證/統一編：28182804=7 28182804]=1
吳平娥,8,大方位營造工程有限公司,100/12/13,營利事業捐贈收入,89780985,100000,桃園縣桃園市,8,
吳平娥,8,金磚動力行銷股份有限公司,101/01/02,營利事業捐贈收入,25100836,50000,台北市信義區,8,
吳平娥,8,久玖建設有限公司,101/01/12,營利事業捐贈收入,16140203,32500,台北市中正區,7,
吳平娥,8,鑫毅科技有限公司,100/11/23,營利事業捐贈收入,27449805,16000,桃園縣楊梅鎮,6,收入金額：16000=7 =1
吳平娥,8,富源企業社,100/12/20,營利事業捐贈收入,87916634,10000,桃園縣龍潭鄉,7,捐贈者/支出對象：富源企業社=7 =1
吳平娥,8,仕群工業有限公司,100/11/23,營利事業捐贈收入,22053085,10000,桃園縣龍潭鄉,8,
吳平娥,8,凱虹汽車旅館有限公司,100/12/30,營利事業捐贈收入,16503020,3000,桃園縣龍潭鄉,6,
吳平娥,8,昇鴻廣告企業社,100/11/23,營利事業捐贈收入,74945995,2000,桃園縣平鎮市,7,
吳成典,8,天使事業有限公司,101/01/03,營利事業捐贈收入,24514731,300000,高雄市苓雅區,9,身份證/統一編：24514731=7 24515731=1
吳成典,8,正豐塑膠股份有限公司,101/01/03,營利事業捐贈收入,33060226,150000,新北市板橋區,9,交易日期：101/01/03=7 101/01/13=1
吳成典,8,明鴻國際實業股份有限公司,101/01/10,營利事業捐贈收入,28457599,50000,台北市松山區,7,捐贈者/支出對象：明鴻國際實業股份有限公司=6 =1
吳育昇,8,凱宇投資股份有限公司,100/10/07,營利事業捐贈收入,70393767,1000000,台北市敦化北,5,
吳育昇,8,全漢企業股份有限公司,100/10/17,營利事業捐贈收入,84239055,1000000,桃園縣桃園市,5,
吳育昇,8,德勤投資股份有限公司,100/11/11,營利事業捐贈收入,23116897,1000000,台北市敦化南,6,
吳育昇,8,遠鼎股份有限公司,100/11/11,營利事業捐贈收入,05707618,1000000,台北市敦化南,5,
吳育昇,8,博元建設股份有限公司,100/11/03,營利事業捐贈收入,27543652,1000000,台北市敦化南,5,
吳育昇,8,前瞻國際顧問股份有限公司,100/11/23,營利事業捐贈收入,27567485,1000000,新北市新店區,5,
吳育昇,8,興玖實業股份有限公司,100/12/14,營利事業捐贈收入,16594247,1000000,台北市松仁路,5,
吳育昇,8,元源生物科技股份有限公司,100/07/21,營利事業捐贈收入,80302702,500000,新北市淡水區,6,
吳育昇,8,捷年開發資產管理股份有限公司,100/11/16,營利事業捐贈收入,97223816,500000,台北市中正區,4,
吳育昇,8,捷年開發資產管理股份有限公司,100/11/30,營利事業捐贈收入,97223816,500000,台北市中正區,5,
吳育昇,8,幸孚預拌混凝土廠股份有限公司,100/12/13,營利事業捐贈收入,84255792,500000,桃園縣楊梅鎮,4,
吳育昇,8,中國人造纖維股份有限公司,100/12/12,營利事業捐贈收入,07066907,500000,台北市新生南,5,
吳育昇,8,駿達船務代理股份有限公司,100/07/28,營利事業捐贈收入,16582431,300000,台北市中山區,5,收入金額：300000=3 300=2;捐贈者/支出對象：駿達船務代理股份有限公司=4 俊達船務代理股份有限公司=1;支出金額：=4 員=1
吳育昇,8,毅宜工業股份有限公司,100/07/01,營利事業捐贈收入,07656805,300000,新北市泰山區,5,
吳育昇,8,海駿股份有限公司,100/07/27,營利事業捐贈收入,97088023,300000,台北市中山區,6,身份證/統一編：97088023=5 90788023=1
吳育昇,8,新光鋼鐵股份有限公司,100/11/07,營利事業捐贈收入,35836625,300000,新北市三重區,5,捐贈者/支出對象：新光鋼鐵股份有限公司=5 =2
吳育昇,8,大未來開發股份有限公司,100/11/22,營利事業捐贈收入,29079595,300000,台北市松山區,5,交易日期：100/11/22=5 1001122=1
吳育昇,8,臺瑞鋼鐵結構股份有限公司,100/11/30,營利事業捐贈收入,28057685,300000,桃園縣觀音鄉,5,
吳育昇,8,新光鋼鐵股份有限公司,100/11/30,營利事業捐贈收入,35836625,300000,新北市三重區,5,支出金額：=3 員=1
吳育昇,8,佳大世界股份有限公司,100/12/13,營利事業捐贈收入,72072615,300000,台南市永康區,6,
吳育昇,8,裕祐投資股份有限公司,101/01/05,營利事業捐贈收入,12901639,300000,台北市大安區,10,交易日期：101/01/05=6 1010105=1 101 01 05=1 =1 100/01/05=1
吳育昇,8,亞昕國際開發股份有限公司,101/01/13,營利事業捐贈收入,89961389,300000,台北市松山區,5,
吳育昇,8,駿達船務代理股份有限公司,100/07/29,營利事業捐贈收入,16582431,200000,台北市中山區,5,
吳育昇,8,國星船務代理股份有限公司,100/07/25,營利事業捐贈收入,23900290,200000,台北市中山區,6,
吳育昇,8,寶碩財務科技股份有限公司,100/10/24,營利事業捐贈收入,23131763,200000,台北市內湖區,5,
吳育昇,8,鵬遠股份有限公司,100/10/18,營利事業捐贈收入,70430587,200000,高雄市苓雅區,5,地址：高雄市苓雅區=4 公共關係費用支出=1
吳育昇,8,鉅綸機械工業股份有限公司,100/10/18,營利事業捐贈收入,36248081,200000,新北市林口區,5,
吳育昇,8,淡水第一信用合作社,100/10/18,營利事業捐贈收入,37098407,200000,新北市淡水區,5,
吳育昇,8,民富興業股份有限公司,100/10/12,營利事業捐贈收入,89925976,200000,新北市林口區,5,地址：新北市林口區=7 新北士林口區=1
吳育昇,8,鋁祥發實業有限公司,100/11/01,營利事業捐贈收入,97236050,200000,新北市林口區,5,
吳育昇,8,冠慶機電股份有限公司,100/11/18,營利事業捐贈收入,16290862,200000,台北市大安區,5,
吳育昇,8,亞昕開發股份有限公司,100/11/09,營利事業捐贈收入,84357284,200000,台北市松山區,6,捐贈者/支出對象：亞昕開發股份有限公司=4 雅昕開發股份有限公司=1
